start,end,duration (mins)
Canal St,Fordham Rd,92.19833333333332
Canal St,Bedford Park Blvd,98.09333333333333
Canal St,Marble Hill - 225th St,91.25500000000001
Canal St,231st St,95.31666666666666
Canal St,215th St,84.01166666666667
Canal St,207th St,81.39833333333333
Canal St,Inwood - 207th St,83.16666666666667
Canal St,Van Cortlandt Park - 242nd St,102.02
Canal St,West Farms Sq - E Tremont Av,88.30666666666666
Canal St,219th St,109.81833333333334
Canal St,Mosholu Pkwy,101.45166666666667
Canal St,Norwood - 205th St,102.04666666666667
Canal St,Burke Ave,104.03999999999999
Canal St,Baychester Ave,110.39666666666668
Canal St,Eastchester - Dyre Ave,118.07666666666667
Canal St,Jamaica - 179th St,93.23166666666665
Canal St,Wakefield - 241st St,119.61
Canal St,Botanic Garden,45.72666666666667
Canal St,Bushwick - Aberdeen,49.415
Canal St,E 180th St,86.26833333333335
Canal St,Dyckman St,79.93833333333333
Canal St,Franklin Ave - Fulton St,36.038333333333334
Canal St,3rd Ave - 149th St,68.33333333333333
Canal St,Brook Ave,63.74333333333333
Canal St,40th St,43.555
Canal St,155th St,68.77666666666667
Canal St,Utica Ave,43.00333333333333
Canal St,Steinway St,51.336666666666666
Canal St,Kosciuszko St,38.12
Canal St,Gates Ave,41.93833333333334
Canal St,Central Ave,36.18333333333333
Canal St,Knickerbocker Ave,37.57833333333333
Canal St,30th Ave,53.583333333333336
Canal St,Jefferson St,35.22833333333333
Canal St,Morgan Ave,31.555
Canal St,Queens Plz,47.63166666666667
Canal St,18th Ave,63.63166666666667
Canal St,Bay Ridge Ave,48.651666666666664
Canal St,25th Ave,71.5
Canal St,Bay Pky,66.24
Canal St,20th Ave,65.90166666666667
Canal St,Bay Ridge - 95th St,57.625
Canal St,71st St,58.85333333333333
Canal St,62nd St,54.776666666666664
Canal St,New Utrecht Ave,55.60166666666667
Canal St,Ave U,72.75500000000001
Canal St,Kings Hwy,69.42666666666668
Canal St,Brighton Beach,85.7
Canal St,Sheepshead Bay,85.19166666666666
Canal St,Neptune Ave,83.94166666666666
Canal St,Ave X,76.48333333333333
Canal St,Bay 50th St,75.99333333333334
Canal St,Gravesend - 86th St,73.75500000000001
Canal St,Ave P,66.96833333333333
Canal St,Ave N,64.79333333333334
Canal St,Ave M,70.55
Canal St,Ave I,64.02333333333334
